"LIGAND_1","LIGAND_2","DESIGN","SIM_WEIGHT","X1","Y1","X2","Y2"
"lig_20","lig_31","A -optimal",0.404767560945137,-678.539957264438,-632.695656955242,-574.626023573801,-356.469433556005
"lig_1h1q","lig_1oiu","A -optimal",0.0172666323752128,-218.082934739999,-606.986514210701,-69.6476389616728,-478.705316863954
"lig_17","lig_1oi9","A -optimal",0.0643728503228422,-339.589349577203,-527.256041736342,-134.833513043821,-345.826520860195
"lig_20","lig_26","A -optimal",0.495056559883137,-678.539957264438,-632.695656955242,-546.160269318148,-530.427999838284
"lig_1oi9","lig_1oiu","A -optimal",0.0135862537834995,-134.833513043821,-345.826520860195,-69.6476389616728,-478.705316863954
"lig_1h1r","lig_31","A -optimal",0.0421492568307139,-291.322266701609,-368.506037736312,-574.626023573801,-356.469433556005
"lig_17","lig_1oiy","A -optimal",0.0421492568307139,-339.589349577203,-527.256041736342,-288.922256083228,-740.508685860783
"lig_1h1s","lig_1oiy","D -optimal",0.605335792217532,389.15013874881,747.029590405524,619.884063504636,812.393200322986
"lig_30","lig_32","D -optimal",0.330845180849971,602.53402540274,590.714178747032,437.69696547417,423.973846467212
"lig_1h1s","lig_1oi9","D -optimal",0.404767560945137,389.15013874881,747.029590405524,176.685325347818,937.413764628
"lig_1h1s","lig_26","D -optimal",0.330845180849971,389.15013874881,747.029590405524,466.633047905518,914.863160302863
"lig_1h1s","lig_29","D -optimal",0.740031150758547,389.15013874881,747.029590405524,265.073039043229,509.836958650965
"lig_17","lig_26","D -optimal",0.0521535630784177,253.497205427848,1062.80920949392,466.633047905518,914.863160302863
"lig_28","lig_31","D -optimal",0.365959849906267,465.125940442085,551.562620239332,753.939985613222,577.667456221767
"lig_1h1q","lig_1oi9","D -optimal",0.0792975214659337,428.86629238911,1093.98553203698,176.685325347818,937.413764628
"lig_28","lig_29","D -optimal",0.404767560945137,465.125940442085,551.562620239332,265.073039043229,509.836958650965
"lig_17","lig_1h1q","D -optimal",0.0792975214659337,253.497205427848,1062.80920949392,428.86629238911,1093.98553203698
"lig_1oiy","lig_26","D -optimal",0.270322654925339,619.884063504636,812.393200322986,466.633047905518,914.863160302863
"lig_20","lig_21","D -optimal",0.495056559883137,746.995574474335,808.202451122925,741.952359382529,1017.26638141484
"lig_20","lig_22","D -optimal",0.495056559883137,746.995574474335,808.202451122925,650.240202846006,1059.9187615281
"lig_1h1s","lig_30","D -optimal",1,389.15013874881,747.029590405524,602.53402540274,590.714178747032
"lig_30","lig_31","D -optimal",0.6693188908745,602.53402540274,590.714178747032,753.939985613222,577.667456221767
"lig_1h1s","lig_1oiu","D -optimal",0.0975265559647391,389.15013874881,747.029590405524,188.883738185337,679.620459549129
"lig_1oiy","lig_21","D -optimal",0.404767560945137,619.884063504636,812.393200322986,741.952359382529,1017.26638141484
"lig_17","lig_1h1r","D -optimal",0.0945544611517132,253.497205427848,1062.80920949392,155.466675058939,1182.57969941199
"lig_1h1s","lig_32","D -optimal",0.740031150758547,389.15013874881,747.029590405524,437.69696547417,423.973846467212
"lig_20","lig_26","D -optimal",0.495056559883137,746.995574474335,808.202451122925,466.633047905518,914.863160302863
"lig_1oiy","lig_22","D -optimal",0.404767560945137,619.884063504636,812.393200322986,650.240202846006,1059.9187615281
"lig_1h1s","lig_28","D -optimal",0.904548433191916,389.15013874881,747.029590405524,465.125940442085,551.562620239332
"lig_1h1q","lig_1h1r","D -optimal",0.0792975214659337,428.86629238911,1093.98553203698,155.466675058939,1182.57969941199
"lig_20","lig_31","D -optimal",0.404767560945137,746.995574474335,808.202451122925,753.939985613222,577.667456221767
"lig_28","lig_30","D -optimal",0.605335792217532,465.125940442085,551.562620239332,602.53402540274,590.714178747032
"lig_1h1r","lig_1oi9","D -optimal",0.0643728503228422,155.466675058939,1182.57969941199,176.685325347818,937.413764628
"lig_1h1q","lig_22","D -optimal",0.0643728503228422,428.86629238911,1093.98553203698,650.240202846006,1059.9187615281
"lig_28","lig_32","D -optimal",0.404767560945137,465.125940442085,551.562620239332,437.69696547417,423.973846467212
"lig_20","lig_30","D -optimal",0.330845180849971,746.995574474335,808.202451122925,602.53402540274,590.714178747032
"lig_17","lig_1oi9","D -optimal",0.0643728503228422,253.497205427848,1062.80920949392,176.685325347818,937.413764628
"lig_1oiy","lig_31","D -optimal",0.299072114365884,619.884063504636,812.393200322986,753.939985613222,577.667456221767
"lig_1h1q","lig_21","D -optimal",0.0643728503228422,428.86629238911,1093.98553203698,741.952359382529,1017.26638141484
